,datetime,type,site,hf,lf,cf,df,pf,dt,snr,ip,sig_segm,sf,ef,ff,df_cc,pf_cc,cf_cc,f5_cc,f25_cc,f75_cc,f95_cc,lf_cc,hf_cc
130,2018-08-09 16:20,A-0026,A,12000,1714.286,5343.75,10285.714,4687.5,1.413839023,13.69,0,1,2.47,2.47,2.47,94414.907,4687.5,40968.75,4312.5,25218.75,56812.5,83812.5,0,94414.907
131,2018-08-09 16:20,A-0026,A,12000,1959.184,4781.25,10040.816,4687.5,1.807092262,14.24,0,1,2.47,2.47,2.47,95104.067,4687.5,36187.5,2437.5,12000,52781.25,82406.25,0,95104.067
132,2018-08-09 16:20,A-0026,A,12122.449,2081.633,4781.25,10040.816,4687.5,1.357659989,14.37,0,1,2.47,2.47,2.47,95448.647,4687.5,25312.5,2343.75,4781.25,46218.75,79781.25,0,95448.647
133,2018-08-09 16:20,A-0026,A,9918.367,1836.735,2718.75,8081.632,2343.75,0.262168826,15.85,0,1,2.47,2.47,2.47,95104.067,2343.75,11437.5,2250,2531.25,44531.25,83718.75,0,95104.067
134,2018-08-09 16:20,A-0026,A,12612.245,2081.633,5250,10530.612,7125,1.217212404,13.85,0,1,2.47,2.47,2.47,94759.487,7125,27468.75,2343.75,7031.25,53718.75,87000,0,94759.487
135,2018-08-09 16:20,A-0026,A,12734.694,1959.184,4875,10775.51,4781.25,1.067401646,16.32,0,1,2.47,2.47,2.47,94414.907,43031.25,53437.5,25500,39468.75,70687.5,87562.5,0,94414.907
136,2018-08-09 16:20,A-0026,A,12367.347,1836.735,4781.25,10530.612,4781.25,1.310844127,16.13,0,1,2.47,2.47,2.47,94414.907,41718.75,48750,18187.5,36750,67031.25,87281.25,0,94414.907
137,2018-08-09 16:20,A-0026,A,12367.347,1959.184,4687.5,10408.163,4687.5,1.029948957,15.43,0,1,2.47,2.47,2.47,94070.328,4687.5,9843.75,2343.75,4687.5,58406.25,86812.5,0,94070.328
138,2018-08-09 16:20,A-0026,A,12489.796,1836.735,4781.25,10653.061,4687.5,1.610465642,15.11,0,1,2.47,2.47,2.47,93381.168,81562.5,51937.5,25406.25,39843.75,71156.25,87843.75,0,93381.168
139,2018-08-09 16:21,A-0026,A,12122.449,2081.633,4781.25,10040.816,2343.75,1.254665093,13.15,0,1,2.47,2.47,2.47,93725.748,2343.75,17812.5,2250,4781.25,47062.5,83718.75,0,93725.748
140,2018-08-09 16:21,A-0026,A,9673.469,1959.184,4687.5,7714.285,6843.75,0.636695719,12.98,0,1,2.47,2.47,2.47,94759.487,6843.75,15375,2250,4781.25,40593.75,81000,0,94759.487
141,2018-08-09 16:21,A-0026,A,12122.449,2204.082,6937.5,9918.367,7125,1.657281504,15.35,0,1,2.47,2.47,2.47,95448.647,7125,23625,3187.5,7031.25,48656.25,79687.5,0,95448.647
142,2018-08-09 16:21,A-0026,A,19224.49,1836.735,7031.25,17387.755,7125,1.254665093,14.96,0,1,2.47,2.47,2.47,93725.748,7125,7125,2531.25,6843.75,9375,71906.25,0,93725.748
143,2018-08-09 16:21,A-0026,A,12000,2081.633,6843.75,9918.367,4593.75,1.526197091,15.34,0,1,2.47,2.47,2.47,94759.487,53156.25,49875,24375,37031.25,56062.5,82125,0,94759.487
144,2018-08-09 16:21,A-0026,A,12489.796,1836.735,9281.25,10653.061,9281.25,0.730327443,15.78,0,1,2.47,2.47,2.47,95104.067,25875,45281.25,24843.75,33000,63937.5,87281.25,0,95104.067
145,2018-08-09 16:21,A-0026,A,12367.347,1836.735,4781.25,10530.612,4687.5,1.994355708,12.53,0,1,2.47,2.47,2.47,95104.067,52125,50156.25,25593.75,37781.25,65906.25,87750,0,95104.067
146,2018-08-09 16:21,A-0026,A,12367.347,2204.082,6843.75,10163.265,4593.75,1.413839023,13.46,0,1,2.47,2.47,2.47,95104.067,41250,49312.5,25406.25,37312.5,63656.25,86718.75,0,95104.067
147,2018-08-09 16:22,A-0026,A,12122.449,2204.082,4687.5,9918.367,4687.5,0.458795445,13.1,0,1,2.47,2.47,2.47,95448.647,4687.5,16875,2250,4687.5,45000,83343.75,0,95448.647
148,2018-08-09 16:22,A-0026,A,19591.837,2081.633,5718.75,17510.204,4687.5,1.011222612,13.17,0,1,2.47,2.47,2.47,94414.907,4687.5,9281.25,2250,4687.5,40031.25,72187.5,0,94414.907
149,2018-08-09 16:22,A-0026,A,19469.388,2081.633,6843.75,17387.755,4781.25,1.076764819,12.46,0,1,2.47,2.47,2.47,94414.907,4781.25,30375,2531.25,24468.75,51187.5,75000,0,94414.907
150,2018-08-09 16:22,A-0026,A,15428.571,2204.082,4500,13224.489,2343.75,0.337074204,13.43,0,1,2.47,2.47,2.47,94070.328,87375,54000,27656.25,40968.75,81750,89437.5,0,94070.328
151,2018-08-09 16:22,A-0026,A,10163.265,2081.633,7031.25,8081.632,7031.25,0.608606202,14.03,0,1,2.47,2.47,2.47,94759.487,36937.5,53718.75,30843.75,43687.5,75843.75,88687.5,0,94759.487
152,2018-08-09 16:22,A-0026,A,14571.429,2081.633,4875,12489.796,2343.75,0.327711032,13.05,0,1,2.47,2.47,2.47,93725.748,38156.25,43687.5,24656.25,38718.75,50250,80062.5,0,93725.748
153,2018-08-09 16:22,A-0026,A,17142.857,2081.633,6937.5,15061.224,9468.75,1.123580681,13.12,0,1,2.47,2.47,2.47,94414.907,9468.75,49687.5,7125,33750,67875,87562.5,0,94414.907
154,2018-08-09 16:22,A-0026,A,17265.306,2081.633,7031.25,15183.673,7125,2.612325082,13.37,0,1,2.47,2.47,2.47,94414.907,93.75,26906.25,281.25,7125,42843.75,80250,0,94414.907
155,2018-08-09 16:22,A-0026,A,10040.816,1836.735,4593.75,8204.081,4500,1.198486059,13.65,0,1,2.47,2.47,2.47,94759.487,4500,33000,2250,13875,46968.75,79125,0,94759.487
156,2018-08-09 16:22,A-0026,A,9551.02,367.347,4687.5,9183.673,4687.5,0.168537102,12.78,0,1,4.8,4.8,2.47,94070.328,4687.5,9656.25,2250,4687.5,41812.5,82500,0,94070.328
157,2022-07-16 11:22,A-0026,A,12979.592,2204.082,6750,10775.51,7593.75,1.432565368,18.9,0,2,2.47,2.47,2.47,94759.487,187.5,34406.25,281.25,19031.25,49687.5,71250,0,94759.487
158,2022-07-16 11:22,A-0026,A,12489.796,2204.082,6750,10285.714,7218.75,1.132943853,20.45,0,2,2.47,2.47,2.47,93725.748,281.25,20156.25,281.25,5156.25,39562.5,69375,0,93725.748
159,2022-08-16 5:10,A-0026,B,12122.449,2448.98,5437.5,9673.469,2718.75,1.685371021,21.35,0,1,2.79,2.79,2.79,96000,2718.75,27750,562.5,7875,39187.5,61968.75,0,96000
160,2022-08-16 5:11,A-0026,B,17510.204,2204.082,4781.25,15306.122,2625,1.769639572,22.08,0,1,2.79,2.79,2.79,95793.227,2812.5,5250,2531.25,2718.75,32625,59062.5,0,95793.227
161,2017-07-28 20:31,A-0027,A,5632.653,2816.327,3843.75,2816.326,3937.5,1.16103337,16.86,2,7,3.59,3.59,3.59,94070.328,41531.25,46875,24093.75,37406.25,67125,87000,0,94070.328
162,2017-07-28 20:32,A-0027,A,6857.143,2693.878,3656.25,4163.265,4031.25,1.694734194,16.98,2,9,3.59,3.59,3.59,94414.907,30375,40875,20812.5,30187.5,58781.25,84750,0,94414.907
163,2017-07-28 20:32,A-0027,A,6734.694,2204.082,4312.5,4530.612,4406.25,1.423202195,17.63,2,8,3.59,3.59,3.59,95448.647,468.75,49968.75,17250,33093.75,68531.25,87093.75,0,95448.647
164,2017-07-28 20:32,A-0027,A,6367.347,2448.98,4312.5,3918.367,4218.75,1.123580681,17.09,2,8,3.59,3.59,3.59,94759.487,89343.75,55312.5,27187.5,40125,78375,89156.25,0,94759.487
165,2017-07-28 20:32,A-0027,A,5265.306,2693.878,3375,2571.428,3281.25,2.153529638,15.86,0,15,3.23,3.23,3.23,94759.487,30375,40781.25,20250,30093.75,58875,84843.75,0,94759.487
166,2017-07-28 20:32,A-0027,A,5877.551,2326.531,4312.5,3551.02,4406.25,1.376386334,18.02,0,8,3.23,3.23,3.23,93725.748,468.75,50343.75,18750,33375,68812.5,87093.75,0,93725.748
167,2017-07-28 20:32,A-0027,A,5265.306,1346.939,3093.75,3918.367,1781.25,1.067401646,16.95,0,9,3.23,3.23,3.23,93725.748,89250,55500,27281.25,40218.75,78468.75,89156.25,0,93725.748
168,2017-07-28 20:43,A-0027,A,3673.469,2204.082,3000,1469.387,3187.5,1.629191987,11.77,0,10,2.51,2.51,2.51,94759.487,93.75,42000,19031.25,30281.25,57937.5,80250,0,94759.487
169,2017-07-28 20:44,A-0027,A,3673.469,2571.429,3093.75,1102.04,3187.5,1.264028266,12.86,0,7,3,3,3,94759.487,39656.25,40968.75,24093.75,32531.25,55593.75,80250,0,94759.487
170,2017-07-28 20:46,A-0027,A,3673.469,2326.531,3093.75,1346.938,3093.75,1.039312129,13.31,0,6,3,3,3,94759.487,43781.25,46875,23718.75,34500,63468.75,84468.75,0,94759.487
171,2017-07-28 20:46,A-0027,A,3673.469,2571.429,3187.5,1102.04,3093.75,1.750913227,14.68,0,10,3,3,3,94414.907,37406.25,39468.75,22687.5,31406.25,52218.75,79312.5,0,94414.907
172,2017-07-28 20:46,A-0027,A,3673.469,2571.429,3000,1102.04,2718.75,0.327711032,15.79,0,2,3,3,3,94759.487,47343.75,42562.5,22781.25,32062.5,62062.5,84187.5,0,94759.487
173,2017-07-28 20:46,A-0027,A,5142.857,3795.918,4406.25,1346.939,4218.75,2.04117157,12.65,0,13,4.72,4.72,4.72,94414.907,39468.75,48187.5,24562.5,36843.75,68156.25,86531.25,0,94414.907
174,2017-07-28 20:46,A-0027,A,3673.469,2693.878,3187.5,979.591,2812.5,1.573012953,14.29,0,9,3.51,3.51,3.51,94759.487,34218.75,44343.75,25218.75,33843.75,60468.75,83156.25,0,94759.487
175,2017-07-28 20:47,A-0027,A,4775.51,2816.327,3281.25,1959.183,3375,1.189122887,16.23,0,6,3.51,3.51,3.51,95448.647,64500,53812.5,22875,39843.75,68625,87187.5,0,95448.647
176,2017-07-28 20:48,A-0027,A,5020.408,2693.878,3187.5,2326.53,3187.5,1.863271296,18.91,0,10,3.51,3.51,3.51,92692.008,3187.5,52500,20062.5,37218.75,73125,88031.25,0,92692.008
177,2017-07-28 20:48,A-0027,A,5142.857,3183.673,3562.5,1959.184,3562.5,1.329570472,14.18,0,7,3.51,3.51,3.51,95448.647,43875,54375,18656.25,41156.25,66562.5,85875,0,95448.647
178,2017-07-28 20:48,A-0027,A,5387.755,2816.327,3281.25,2571.428,3187.5,1.853908123,18.43,0,10,3.51,3.51,3.51,93725.748,47906.25,52406.25,19875,37031.25,73218.75,88125,0,93725.748
179,2017-08-01 20:48,A-0027,A,6122.449,2448.98,3375,3673.469,2906.25,1.451291712,14.95,0,9,3.03,3.03,3.03,93725.748,44437.5,47718.75,26625,36093.75,63093.75,83250,0,93725.748
180,2017-08-01 20:48,A-0027,A,5632.653,2816.327,3843.75,2816.326,3000,1.685371021,15.56,0,11,4.02,4.02,4.02,94414.907,39000,46031.25,24750,35343.75,61218.75,85781.25,0,94414.907
181,2017-08-01 20:48,A-0027,A,4897.959,2081.633,3750,2816.326,3093.75,1.835181779,16.48,0,12,4.02,4.02,4.02,94759.487,63281.25,48468.75,26531.25,36656.25,63562.5,85031.25,0,94759.487
182,2017-08-08 7:26,A-0027,A,8571.429,2938.776,4031.25,5632.653,3937.5,1.357659989,21.74,0,1,4.96,4.12,4.12,94070.328,3937.5,48843.75,3843.75,29437.5,70218.75,88312.5,0,94070.328
183,2021-08-10 4:30,A-0027,F,12979.592,8938.776,10781.25,4040.816,10500,1.975629363,15.93,0,13,10.82,10.82,10.82,95793.227,30843.75,34312.5,10875,24562.5,48375,69187.5,0,95793.227
184,2021-08-10 4:30,A-0027,D,13836.735,7469.388,10687.5,6367.347,11062.5,2.106713776,16.33,4,14,10.85,10.85,8.8,95793.227,22125,29718.75,10125,21281.25,43500,70031.25,0,95793.227
185,2021-08-10 4:31,A-0027,F,12979.592,8081.633,10593.75,4897.959,10406.25,1.104854336,15.34,0,7,8.84,8.84,8.84,95104.067,39937.5,40031.25,11062.5,32437.5,50343.75,71718.75,0,95104.067
186,2022-08-03 15:10,A-0027,D,5877.551,3918.367,4875,1959.184,5531.25,0.758416959,12.89,0,6,4.15,4.15,4.15,95793.227,375,28312.5,281.25,18375,39656.25,59062.5,0,95793.227
187,2022-08-03 15:10,A-0027,D,6367.347,4040.816,5718.75,2326.531,5812.5,0.655422063,13.79,0,6,4.15,4.15,4.15,95448.647,468.75,27750,281.25,20718.75,39562.5,59718.75,0,95448.647
188,2022-08-03 15:10,A-0027,D,7102.041,3918.367,5906.25,3183.674,5906.25,0.861411855,14.17,0,9,4.15,4.15,4.15,95104.067,281.25,31968.75,375,25500,42093.75,58968.75,0,95104.067
189,2022-08-03 15:10,A-0027,D,5755.102,3795.918,4687.5,1959.184,4312.5,0.908227717,12.97,0,7,4.28,4.28,4.28,95448.647,656.25,2812.5,281.25,562.5,25687.5,64781.25,0,95448.647
190,2022-08-03 15:10,A-0027,D,5877.551,3673.469,4687.5,2204.082,5250,1.310844127,12.51,0,10,4.28,4.28,4.28,96000,281.25,13687.5,375,1593.75,35718.75,64312.5,0,96000
191,2022-08-03 15:11,A-0027,D,5632.653,3673.469,4687.5,1959.184,4968.75,1.385749506,12.71,0,10,4.18,4.18,4.18,95793.227,562.5,1593.75,375,656.25,20437.5,58875,0,95793.227
192,2022-08-03 15:11,A-0027,D,5142.857,3061.224,4125,2081.633,3093.75,1.189122887,14.13,0,9,4.18,4.18,4.18,95448.647,562.5,1406.25,468.75,562.5,18281.25,52031.25,0,95448.647
193,2022-08-03 15:11,A-0027,D,4408.163,3183.673,3843.75,1224.49,4125,1.919450329,13.59,0,12,3.95,3.95,3.95,95793.227,468.75,16125,281.25,937.5,42843.75,65718.75,0,95793.227
194,2022-08-03 15:13,A-0027,D,5142.857,3061.224,4125,2081.633,4218.75,0.739690615,15.74,0,6,3.95,3.95,3.95,96000,93.75,23625,562.5,16125,27750,57937.5,0,96000
195,2017-08-04 22:25,A-0028,A,8816.327,2693.878,3937.5,6122.449,3937.5,0.758416959,18.92,2,1,5.03,3.82,3.82,92692.008,68812.5,44906.25,3468.75,22500,67125,86437.5,0,92692.008
196,2017-08-04 22:25,A-0028,A,8571.429,2938.776,4031.25,5632.653,3843.75,0.889501372,19.2,2,1,5.03,3.82,3.82,94414.907,3843.75,41625,3750,28781.25,59625,83531.25,0,94414.907
197,2017-08-04 22:25,A-0028,A,9306.122,2693.878,3750,6612.244,3468.75,0.608606202,20.7,2,1,5.03,3.82,3.82,92692.008,3468.75,33281.25,3093.75,3937.5,59906.25,80531.25,0,92692.008
198,2017-08-04 22:25,A-0028,A,8448.98,2693.878,4031.25,5755.102,4125,0.973769923,23.59,2,1,5.03,3.82,3.82,93036.588,48750,37312.5,3562.5,4125,55125,81750,0,93036.588
199,2017-08-04 22:25,A-0028,A,8571.429,2693.878,3937.5,5877.551,3937.5,0.355800549,17.44,2,1,5.03,3.82,3.82,93725.748,35156.25,39468.75,3937.5,33750,63843.75,84000,0,93725.748
200,2017-08-04 22:25,A-0028,A,9061.224,3061.224,4031.25,6000,4031.25,0.861411855,22.8,2,1,4.96,4.12,4.12,93725.748,4031.25,50343.75,3937.5,32812.5,67500,86812.5,0,93725.748
201,2017-08-04 22:25,A-0028,A,8571.429,2816.327,4125,5755.102,3562.5,0.580516685,23.49,2,1,4.96,4.12,4.12,94070.328,45750,53062.5,18281.25,43687.5,70218.75,88312.5,0,94070.328
202,2017-08-04 22:25,A-0028,A,8571.429,2448.98,3937.5,6122.449,4031.25,1.217212404,22.11,2,1,4.96,4.12,4.12,94070.328,4031.25,41625,3468.75,4406.25,62531.25,82500,0,94070.328
203,2017-08-04 22:25,A-0028,A,7959.184,2448.98,3843.75,5510.204,3375,0.870775028,20.12,2,1,4.96,4.12,4.12,94070.328,3375,40312.5,3375,27093.75,63000,84093.75,0,94070.328
204,2017-08-04 22:25,A-0028,A,9767.442,2651.163,3937.5,7116.279,3937.5,1.377118633,22.98,0,1,4.11,4.11,4.11,95448.647,43968.75,47062.5,27843.75,37218.75,67593.75,87281.25,0,95448.647
205,2017-08-04 22:25,A-0028,A,8790.698,2790.698,4031.25,6000,3937.5,1.218220328,24.98,0,1,4.11,4.11,4.11,93725.748,41437.5,43500,24375,34031.25,63937.5,84843.75,0,93725.748
206,2017-08-04 22:25,A-0028,A,8511.628,2790.698,3750,5720.93,3843.75,1.350635582,19.75,0,1,4.11,4.11,4.11,94759.487,3843.75,31875,3093.75,3937.5,48093.75,80250,0,94759.487
207,2017-08-08 7:26,A-0028,A,8081.633,3061.224,4218.75,5020.409,3750,1.741550055,15.51,0,1,4.01,4.01,4.01,94759.487,62343.75,64687.5,24562.5,47250,79875,89718.75,0,94759.487
208,2017-08-08 7:27,A-0028,A,8081.633,3061.224,3937.5,5020.409,3843.75,1.16103337,19.33,0,1,4.01,4.01,4.01,94759.487,3843.75,41812.5,3843.75,30187.5,63750,86906.25,0,94759.487
209,2017-08-08 7:27,A-0028,A,8571.429,2938.776,3937.5,5632.653,3656.25,0.992496268,20.05,0,1,4.01,4.01,4.01,94759.487,93.75,36750,3375,28500,45843.75,78187.5,0,94759.487
210,2017-08-08 7:27,A-0028,A,8081.633,2571.429,3843.75,5510.204,3468.75,1.104854336,20.26,0,1,4.01,4.01,4.01,94759.487,93.75,36281.25,3375,26437.5,61312.5,82687.5,0,94759.487
211,2018-07-27 6:46,A-0028,A,9306.122,2693.878,3937.5,6612.244,3937.5,1.956903019,19.82,0,1,4.01,4.01,4.01,94414.907,3937.5,3937.5,93.75,3468.75,4593.75,71812.5,0,94414.907
212,2018-07-27 6:46,A-0028,A,8693.878,2204.082,4125,6489.796,3937.5,2.846404391,16.77,2,1,2.68,3.91,3.91,94759.487,3937.5,4312.5,375,3843.75,7031.25,70312.5,0,94759.487
213,2018-07-27 22:26,A-0028,A,10775.51,3061.224,4125,7714.286,4031.25,1.3202073,19.28,0,1,3.91,3.91,3.91,94414.907,4031.25,36281.25,3562.5,4500,52218.75,85031.25,0,94414.907
214,2018-07-27 22:26,A-0028,A,9673.469,2204.082,3843.75,7469.387,3468.75,1.910087157,18.78,0,1,3.91,3.91,3.91,93725.748,33750,44906.25,4218.75,32906.25,68531.25,88406.25,0,93725.748
215,2018-07-31 19:30,A-0028,A,8571.429,2693.878,4312.5,5877.551,4031.25,2.256524534,13.08,2,1,3.43,3.43,3.94,93725.748,76406.25,57093.75,7968.75,44062.5,75656.25,85968.75,0,93725.748
216,2018-07-31 19:30,A-0028,A,7836.735,2204.082,3843.75,5632.653,3937.5,1.526197092,15.75,0,1,3.7,3.7,3.7,93725.748,3937.5,12000,2625,3937.5,38625,80250,0,93725.748
217,2018-07-31 20:15,A-0028,A,9061.224,2693.878,4125,6367.346,4031.25,1.610465642,19.39,0,1,3.96,3.96,3.96,94070.328,4031.25,4125,3375,3843.75,4593.75,7781.25,0,94070.328
218,2018-07-31 20:15,A-0028,A,9183.673,2448.98,4125,6734.693,4031.25,1.966266191,21.16,0,1,3.96,3.96,3.96,93036.588,4031.25,4125,3375,3843.75,4593.75,7781.25,0,93036.588
219,2018-07-31 20:15,A-0028,A,9061.224,2938.776,4312.5,6122.448,4312.5,1.807092262,18.82,0,1,3.96,3.96,3.96,93036.588,4312.5,4406.25,3093.75,3750,5531.25,13781.25,0,93036.588
220,2018-08-03 8:25,A-0028,A,10775.51,2571.429,3750,8204.081,3468.75,0.852048682,23.14,0,1,3.96,3.96,3.96,93381.168,3468.75,3750,3187.5,3468.75,3937.5,7031.25,0,93381.168
221,2018-08-03 8:25,A-0028,A,11632.653,2816.327,3750,8816.326,3375,0.955043579,23.5,0,1,3.96,3.96,3.96,94759.487,3375,3750,281.25,3375,4312.5,7500,0,94759.487
222,2018-08-03 8:25,A-0028,A,12000,3183.673,4125,8816.327,4031.25,0.955043579,20.26,0,1,3.96,3.96,3.96,94070.328,187.5,4125,187.5,3656.25,4687.5,37218.75,0,94070.328
223,2018-08-03 8:25,A-0028,A,11265.306,2816.327,3750,8448.979,3750,0.655422064,18,0,1,3.96,3.96,3.96,93036.588,3750,3750,281.25,3375,4031.25,8718.75,0,93036.588
224,2018-08-03 8:25,A-0028,A,11510.204,2816.327,4218.75,8693.877,3843.75,0.739690615,22.47,0,1,3.96,3.96,3.96,93725.748,3843.75,4218.75,3281.25,3843.75,4687.5,7968.75,0,93725.748
225,2018-08-04 20:00,A-0028,A,8093.023,3209.302,4781.25,4883.721,4218.75,0.820974569,16.29,0,1,4.36,4.36,4.36,94414.907,78468.75,62062.5,15187.5,44718.75,75937.5,86625,0,94414.907
226,2018-08-09 16:35,A-0028,A,10040.816,3183.673,4406.25,6857.143,4125,4.232153897,17.73,0,1,3.96,3.96,3.96,94070.328,4125,5062.5,3281.25,4218.75,37031.25,77718.75,0,94070.328
227,2018-08-14 17:50,A-0028,A,13959.184,2938.776,3843.75,11020.408,3093.75,1.470018057,21.85,0,1,3.96,3.96,3.96,94070.328,3093.75,4312.5,2906.25,3656.25,33468.75,76406.25,0,94070.328
228,2018-08-14 18:23,A-0028,A,9306.122,3306.122,4500,6000,4500,2.436440657,17.44,0,1,3.96,3.96,3.96,94414.907,187.5,35156.25,937.5,4687.5,49218.75,79968.75,0,94414.907
229,2018-08-14 18:23,A-0028,A,9061.224,3183.673,4125,5877.551,4125,2.025953373,19.88,0,1,3.96,3.96,3.96,93725.748,0,15656.25,0,3937.5,49781.25,82687.5,0,93725.748
230,2018-08-14 18:35,A-0028,A,12000,2938.776,4125,9061.224,3937.5,2.462923708,19.94,0,1,3.96,3.96,3.96,93725.748,93.75,4125,93.75,3656.25,4687.5,46500,0,93725.748
231,2018-08-14 18:35,A-0028,A,12489.796,2816.327,4687.5,9673.469,5718.75,2.515889808,21.56,0,1,3.96,3.96,3.96,94414.907,187.5,5718.75,93.75,4031.25,34218.75,64500,0,94414.907
232,2018-08-15 7:34,A-0028,A,9306.122,2816.327,4312.5,6489.795,3375,1.641949138,15.31,0,1,3.96,3.96,3.96,94759.487,3375,4218.75,2062.5,3562.5,5531.25,10593.75,0,94759.487
233,2018-08-15 7:35,A-0028,A,11755.102,2816.327,4968.75,8938.775,4218.75,1.959745746,13.02,0,1,3.96,3.96,3.96,93725.748,4218.75,5062.5,2625,4125,7875,15468.75,0,93725.748
234,2018-08-15 7:35,A-0028,A,11510.204,3183.673,5343.75,8326.531,3468.75,2.409957607,15.72,0,1,3.96,3.96,3.96,93036.588,3468.75,5437.5,375,3750,7875,49218.75,0,93036.588
235,2018-08-15 10:34,A-0028,A,10285.714,2448.98,4125,7836.734,2531.25,2.1451271,14.67,0,1,3.96,3.96,3.96,93725.748,2437.5,4968.75,1031.25,3562.5,30000,61218.75,0,93725.748
236,2018-08-15 10:34,A-0028,A,9551.02,3306.122,4218.75,6244.898,4218.75,2.489406758,14.66,0,1,3.96,3.96,3.96,93725.748,4218.75,7687.5,1406.25,3937.5,33562.5,59437.5,0,93725.748
237,2018-08-15 10:35,A-0028,A,9918.367,3061.224,4218.75,6857.143,3656.25,1.72139829,14.93,0,1,3.96,3.96,3.96,93725.748,3656.25,3750,375,1687.5,4781.25,29718.75,0,93725.748
238,2018-08-15 15:15,A-0028,A,8571.429,2816.327,4312.5,5755.102,3937.5,3.191207599,13.2,0,1,3.96,3.96,3.96,93381.168,3937.5,20156.25,2531.25,5812.5,54375,84937.5,0,93381.168
239,2018-08-15 15:15,A-0028,A,9918.367,3183.673,5062.5,6734.694,4031.25,2.926377093,12.74,0,1,3.96,3.96,3.96,93725.748,4031.25,15093.75,2250,5437.5,41812.5,81000,0,93725.748
240,2018-08-15 15:15,A-0028,A,9551.02,2938.776,4593.75,6612.244,3843.75,1.681673714,12.78,0,1,3.96,3.96,3.96,93381.168,90562.5,33937.5,3093.75,7781.25,62718.75,89156.25,0,93381.168
241,2018-08-15 15:15,A-0028,A,9183.673,2326.531,4218.75,6857.142,3750,1.761122866,13.11,0,1,3.96,3.96,3.96,92692.008,3750,12281.25,937.5,4031.25,37125,77062.5,0,92692.008
242,2018-08-15 16:35,A-0028,A,9918.367,2571.429,4218.75,7346.938,4218.75,1.655190664,19.51,0,1,3.96,3.96,3.96,93725.748,4218.75,32250,3468.75,5062.5,45937.5,77718.75,0,93725.748
243,2018-08-15 16:47,A-0028,A,9673.469,2571.429,4500,7102.04,4687.5,2.383474556,18.41,0,1,3.96,3.96,3.96,93725.748,4687.5,7218.75,1875,4406.25,44625,82781.25,0,93725.748
244,2018-08-15 16:47,A-0028,A,8448.98,2816.327,4125,5632.653,4125,2.158368625,18.55,0,1,3.96,3.96,3.96,93725.748,4125,39468.75,3000,4875,52875,83906.25,0,93725.748
245,2018-08-15 16:48,A-0028,A,8571.429,3428.571,4312.5,5142.858,3750,1.032838974,19.93,0,1,3.96,3.96,3.96,93725.748,3750,48562.5,4031.25,33750,67781.25,85968.75,0,93725.748
246,2018-08-15 16:48,A-0028,A,9061.224,2326.531,4125,6734.693,4218.75,2.171610151,15.52,0,1,3.96,3.96,3.96,93036.588,89906.25,52312.5,30656.25,41531.25,73406.25,88781.25,0,93036.588
247,2018-08-15 16:48,A-0028,A,9183.673,2693.878,4218.75,6489.795,4031.25,2.065677948,16.49,0,1,3.96,3.96,3.96,95104.067,88406.25,55968.75,20250,36375,78281.25,89156.25,0,95104.067
248,2018-08-15 16:50,A-0028,A,8938.776,2204.082,3937.5,6734.694,3375,1.853813544,22.67,0,1,3.96,3.96,3.96,94070.328,3375,4125,187.5,3375,12000,80625,0,94070.328
249,2020-07-22 10:51,A-0028,E,8930.233,3348.837,4218.75,5581.396,4312.5,2.065677948,16.43,0,1,4.34,4.34,4.34,93725.748,93.75,93.75,0,0,187.5,4687.5,0,93725.748
250,2020-07-22 10:51,A-0028,E,8790.698,3906.977,4875,4883.721,4968.75,1.72139829,18.93,0,1,4.34,4.34,4.34,95104.067,93.75,281.25,0,93.75,4875,27468.75,0,95104.067
251,2020-07-22 10:51,A-0028,E,9209.302,2930.233,4593.75,6279.069,4968.75,1.29766948,20.24,0,1,4.34,4.34,4.34,93036.588,4968.75,4687.5,3562.5,4218.75,5062.5,64968.75,1378.32,94414.907
252,2020-07-22 10:51,A-0028,E,9209.302,3069.767,4500,6139.535,4406.25,1.032838975,18.94,0,1,4.34,4.34,4.34,94414.907,93.75,93.75,0,0,93.75,4312.5,0,94414.907
253,2020-07-22 10:51,A-0028,E,9906.977,3348.837,4781.25,6558.14,4781.25,0.635593215,22.15,0,1,4.34,4.34,4.34,94414.907,93.75,3375,0,93.75,4781.25,5062.5,0,94414.907
254,2020-07-22 10:51,A-0028,E,9767.442,3488.372,4500,6279.07,4312.5,1.350635582,20.85,0,1,4.34,4.34,4.34,93725.748,93.75,93.75,0,0,187.5,5156.25,0,93725.748
255,2020-07-22 10:52,A-0028,E,9069.767,3348.837,4500,5720.93,4406.25,0.87394067,17.37,0,1,4.34,4.34,4.34,94070.328,93.75,93.75,0,93.75,4406.25,48750,0,94070.328
256,2020-07-22 10:52,A-0028,E,9627.907,3069.767,4218.75,6558.14,4218.75,0.953389823,21.12,0,1,4.34,4.34,4.34,94414.907,93.75,93.75,0,93.75,4125,6093.75,0,94414.907
257,2020-07-22 10:52,A-0028,E,9906.977,3488.372,4500,6418.605,4406.25,0.979872873,20.48,0,1,4.34,4.34,4.34,94759.487,93.75,93.75,0,0,93.75,4312.5,0,94759.487
258,2020-07-22 10:52,A-0028,E,9767.442,3348.837,4593.75,6418.605,4218.75,1.350635582,18.72,0,1,4.34,4.34,4.34,93381.168,93.75,93.75,0,0,93.75,4593.75,0,93381.168
